PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140
-340.2117776,27.01194163,-56.39654682,64.07293237,-127.1002355,-35.02190695,47.05282461,-8.242261951,20.33373344,-3.761378614,10.47203952,13.31132874,-41.74360889,-0.548598267,11.29696934,-32.42738692,17.75441548,-15.59428657,-61.44809352,4.418184978,-23.06137064,17.94323207,25.55805188,-1.818158884,-5.463134261,1.899189979,-26.97861161,-34.22055751,-31.52851761,-23.04740461,-17.95378112,14.04527176,-27.97203921,-2.995255868,34.57893586,-42.48906767,-9.951282721,39.97877116,13.28311363,33.87899852,10.68877034,28.28133837,43.52718257,-32.04314526,-17.06987438,-29.61480735,11.7536159,-57.4957413,59.14884326,-41.21685204,-1.510375783,48.23658659,-43.85521005,-32.31194354,-52.27006628,-0.479353733,-12.5528046,41.91924088,38.04362918,-17.20737023,-3.452806947,-26.48475189,-24.00554407,4.644368346,-42.59719055,-17.14633722,-7.087914599,0.183279501,-11.42226747,-34.82631992,16.35619042,10.61375935,-50.16520084,-66.310935,-4.302943884,13.45397832,21.62471818,1.223194875,20.12149738,-7.869997396,1.744457779,16.35662503,-50.95083632,14.0606601,-6.191408233,35.59364851,80.93530338,32.08527687,7.250565697,-31.08618015,27.87960771,2.546049891,41.8425452,-17.87214512,24.75908346,-36.97464199,16.94408191,-53.24161748,56.27551346,-4.338767473,-47.60395682,21.60279528,30.9195991,-81.45599044,-4.12667307,-115.6675702,4.471912675,43.88736613,-24.70291462,22.88683447,-7.146627124,14.54566763,29.03071994,-11.97368533,-13.46896165,70.32081718,-6.973864595,14.89655385,4.529574592,15.35361545,-28.02022029,-3.046753663,-1.170591916,-7.314055259,-9.835633833,-1.855716129,-13.93838233,3.600093552,5.215156233,12.42691122,8.191484581,-1.770584343,8.102450701,5.148428258,-0.303446048,-0.021392879,0.318354712,2.35374768,-0.2549345,0.285064141
-349.4621903,49.79638014,92.84219335,69.83668996,101.2571185,-11.23780068,-1.315719216,-27.20436179,-37.34047557,-28.50256768,15.88590308,-7.580301,7.318328997,10.5148028,-0.248954368,-3.818620513,-0.266995919,-6.719267579,-13.62566739,26.28095811,-3.045954358,-19.23480063,-18.67502386,33.66198779,5.188888708,-22.03634218,-36.66883998,-14.22928423,47.71358339,-15.89051156,41.20978549,-28.12499412,28.25521874,-29.91739176,-18.88576606,1.681074179,33.47367678,-29.66371503,49.42577437,30.85252115,-7.323765036,9.225825053,5.771182852,-22.83597646,42.87760397,-10.68140487,-11.91262581,8.422181672,-19.93934966,-0.441839613,22.98609338,-11.30434187,0.284912342,-13.79413544,-39.631887,10.81424089,-6.44679212,-49.59499579,-6.075828067,-5.258094294,-7.755023346,-18.23623049,-17.38494558,33.88510913,28.15398613,-3.007631624,-21.68606508,-60.66811076,11.59792264,69.04759113,-22.88999945,59.78217237,-28.09568539,11.48649137,38.13653753,78.68078219,34.26740774,-80.15074768,-18.04037116,36.50230688,96.77545257,-1.273263359,-84.61138409,-47.91231043,-33.70786309,-18.08719349,72.99305473,71.99953935,-17.30019389,22.9547536,-21.87742631,25.88860763,26.99311278,38.07695394,-45.73246377,40.79347345,12.86553964,-19.9168909,-26.11195562,4.090059447,3.508750644,15.05446652,0.559233444,-3.619693806,25.47365425,20.91780797,34.98982085,28.58835764,96.92353224,14.30910955,-33.66148283,-25.93410535,-21.65776821,-4.551921884,16.87639921,14.59036847,-3.894078132,-28.57108161,5.308073206,8.419037336,7.406281628,-17.88676089,-0.222149219,25.58060424,7.467024261,-8.240426963,-8.972257458,2.933053572,4.403461274,-2.535657536,4.991077071,-4.560037367,9.399915902,11.31505197,-0.43960032,-1.094681503,0.109536877,0.637885585,-0.161547831,-0.149500122
-360.856311,23.09408286,-81.20687961,73.19627796,-157.6504527,-43.98209755,44.23812163,-45.87538389,77.23433977,-59.17213581,30.45859087,9.814890094,14.84078148,9.546904108,24.58745713,7.864305828,4.820055356,-11.64386077,4.829401912,20.6226371,-13.97739428,5.091176653,-4.341155501,6.976800617,-3.40650875,-9.143976235,-14.70403316,-21.03724774,-14.08703321,7.666536414,12.24079504,-11.08402353,-29.61426196,3.034873308,-30.80160872,8.027055701,1.11058432,-4.733155071,24.9264216,-14.56961692,7.652958202,-5.269899086,41.22932904,-14.32620542,-11.96794552,24.5328079,-18.85019847,27.89539348,62.09869499,14.05895072,12.97900999,-17.16219764,-3.512538017,-3.359093448,3.436495022,-3.770257502,8.768830201,-21.18080403,-6.87481202,-12.5007844,22.70309262,3.407694071,22.58759329,-19.29748181,58.78564024,19.24406402,-26.43868688,-23.38278086,16.64591813,-1.562571681,8.634704429,5.621347182,-34.6775726,-19.70553539,-9.973627357,2.481294852,10.19731208,36.50027461,3.787323277,-19.17184589,8.514542911,34.81009395,10.0762482,-3.879771742,3.556766709,10.98745293,4.181564606,-13.68030421,-19.61905604,16.87859142,-28.08941316,16.9753382,23.50155782,-59.61019754,-38.25937501,35.69439894,22.42866672,-33.19760565,16.83447932,-17.05840834,23.9224985,30.61763481,29.65583866,-47.74030702,34.0939017,11.11558603,-40.21740927,-21.65640404,12.78128585,-4.842927316,22.38819415,48.34016605,14.44377108,-0.616679254,98.28103787,-108.5143313,-64.19648989,58.44160082,-83.11401757,-33.70504143,18.28037149,39.07642801,-8.082974529,41.66126857,3.18945545,-9.331642952,0.793809662,1.092348493,-19.36379192,4.559590118,18.89512068,-24.96894503,-0.722226438,5.398263819,0.454111727,3.665582336,-4.076131044,-7.628078283,0.392267074,0.029050767
-349.9228518,-11.33856674,-48.92843532,-26.88074463,18.00129033,35.5542358,-35.2290299,45.29593325,3.29372337,-10.77213981,-67.27098569,5.642520436,-26.9550544,-12.02679675,30.94737928,4.779015767,44.75594522,-55.00554551,8.373368591,-11.83904863,-39.81228775,65.21814781,33.02256462,0.981899899,-29.02561893,-10.92895931,-8.726449665,14.20295366,-2.977987412,19.79898886,-1.430642716,-12.52901304,-3.190843414,-44.24424583,17.80135737,-8.121379635,4.329026324,4.619098749,22.06050375,15.37114146,50.92694489,-5.381416054,-51.96618207,11.04261402,31.58241869,17.08484643,145.3313411,-44.87968604,-65.97879884,18.71538803,7.936106883,33.5177247,-13.55292713,14.59436785,-57.80220133,-5.024952968,-54.56595142,-10.89701198,-74.85625718,76.978854,49.33732461,31.67982047,90.67439675,-68.88497304,-17.76892548,-33.4099268,-88.35024542,25.46658978,22.79270346,-4.76232479,-26.93946394,72.55603851,-35.47345945,-27.13531288,-46.39152245,-3.0520683,-47.77494277,31.48540096,76.10191489,-49.15076844,-12.89159405,19.36159353,22.29873247,-47.58253236,-27.02105815,-5.434980613,3.92007929,12.94236523,-42.16359415,34.19259621,26.63776506,5.982835255,4.559498458,51.03109645,-10.48519226,-3.589184664,17.47871385,-20.86831085,-5.028288473,-6.890117571,4.46117014,-0.438251795,5.413589625,-15.82482976,-18.59974662,29.61041443,-17.65106093,-2.932154904,-2.582499907,-6.800319938,-3.369452155,-14.53994976,-29.18479655,-2.987436798,4.785483869,6.704611703,2.894094656,13.69771749,5.332835675,-5.058620427,2.675725315,2.204386948,3.988222801,0.299453543,1.094925712,0.486373833,-1.3563681,0.28979907,-4.977190847,3.544675157,-1.044393019,0.575415652,0.844780939,3.075994804,-0.347744068,-1.947513558,-0.277804498,-0.262931187,-0.07527548,0.068055151
-339.1236134,20.39885471,-59.97761336,57.34132654,-121.3034816,-48.91805933,49.59128719,3.035860703,6.294492423,-8.110065981,12.96782123,7.494003137,-62.69645256,3.201939502,48.81498519,-38.80602114,10.57812107,-13.4814332,-73.042383,-24.45302041,-17.70735749,24.26707218,-12.07738294,-22.3409935,13.05668672,-25.24480726,-18.60194145,-16.74691331,-19.60110223,-41.79834873,19.12911103,32.00297146,-4.319730476,5.928288329,33.75373601,-21.15280443,-17.57055742,-7.357660997,-0.66449909,12.43520509,-7.496238752,6.536873982,-22.22852014,-6.665868864,-31.92859821,15.89383292,-1.013376062,-19.44906248,17.64840482,-18.90081805,27.17230218,53.23885851,-41.64571441,-3.463103244,-51.44150207,5.50547486,-39.90628589,25.78404581,0.261915218,-47.65652498,4.876123846,-1.073297193,-21.70530305,33.02045007,17.40082569,25.43336752,-6.885950314,16.50135495,13.95505315,16.23542672,8.240619784,-5.481005509,-22.42554991,-17.6083254,9.97225315,-10.39698026,13.39020325,-21.73541021,-10.1893965,25.53879487,4.170048408,21.81567783,-14.66842251,25.50872942,4.016020501,72.10629744,-7.266092331,-29.98369962,35.97083287,5.115746789,22.49368548,-2.237306466,62.48875206,-38.56831374,-62.16747612,10.10174227,-11.84354962,36.96815858,-88.11778097,33.47444138,-49.25561192,-82.50703436,-40.74242621,3.107489653,-49.04304373,94.69355175,25.69564288,-83.74742637,-17.52185722,2.483608794,34.37629687,-66.5098694,-50.64733686,4.323537882,-4.961028375,-6.184792438,15.95529458,27.32544593,20.92323179,5.997183433,-11.67400845,19.79080963,-13.40988788,13.77439692,-1.298602757,2.550279503,8.881944221,-4.10299271,8.763112413,3.578675882,11.80022566,-19.25815612,-7.739862151,2.569205495,-0.512775604,-3.73551346,3.308345828,0.543050553,-1.256946729,0.304660442
-355.4644071,-154.5784493,-15.07859259,61.55420574,166.8561373,-38.37560141,16.7088217,-19.66996533,9.99033788,-7.715737105,3.610529329,-0.392811824,10.06974961,26.49363007,-4.825953979,-10.50258219,-2.706080072,-4.251273565,-1.700166335,-10.69307408,25.80398436,-13.07064826,-11.63529413,8.621679186,5.984893814,-5.599437605,-3.808976501,10.61725199,-3.474668434,15.62738865,-6.152576804,9.913174179,-1.443503166,-4.368083811,-15.66381367,-4.335682872,-2.619250311,4.25639955,11.55182762,-16.10162642,-7.562728014,-4.974325676,-9.071571108,-0.900842875,21.90467432,-16.75426019,9.210277646,-28.74223702,7.592968148,4.557058338,-6.380251232,9.887957403,18.98504046,2.519451318,-10.57412349,1.256925798,-27.72671021,2.569169306,-22.38387707,6.574767937,3.558734722,18.81783856,16.95535059,-0.565805788,-5.490736794,3.59880193,-19.66636489,12.73269862,13.07141638,16.67671748,-4.716036506,2.640780958,20.38754713,-10.87353147,3.435008472,4.734626675,-6.065395444,-4.952651108,-14.75393049,9.313219207,-1.545352556,1.813377156,20.1026188,23.39889906,7.643438959,-8.705124129,14.64947811,3.120415346,11.8775228,-24.51663287,8.447508129,-21.47203517,-21.02340077,-34.53024114,-5.664180525,-46.3145876,9.476893608,-14.74555497,17.59644916,-12.6450829,-24.84199688,2.053222001,16.77684101,-20.04405182,-34.60172847,-19.99932892,54.58534753,-40.01649457,-18.15785369,53.00226,41.67479714,-6.155498729,24.52949798,14.76846637,44.94738029,-58.83557117,102.5853248,-76.70349411,-36.99015001,0.214775801,60.4641389,-82.52543155,-48.78669034,51.38496366,-62.88573264,-25.397323,-60.36061806,11.70649855,8.187958365,51.19283322,5.558775547,8.821897148,-34.4323802,-32.99591447,9.024641896,0.29335846,2.021878938,-0.7452071,1.362279121,0.260011061
-352.9233478,-182.2027514,-15.8612714,66.51299651,84.44652244,4.696355854,-12.81215137,66.76370532,47.87106888,-11.16830865,15.83944732,9.802537638,-27.54936113,48.11531565,72.4448669,-29.97527584,-3.040625221,4.942078917,12.76375913,5.236999885,-20.01468596,-2.234573909,-24.40937359,-56.26838453,-5.460467463,-4.530262616,136.1303114,68.95790183,-52.08380719,-39.18919703,3.140310088,-22.50674133,33.98176185,-45.56230431,-20.60623555,-0.970777271,-37.02934735,7.645955629,-16.46602918,7.343696889,-34.72731163,6.297551993,21.25642759,0.993287311,0.670469418,-10.57338153,3.856664359,20.30543239,-16.65714636,-13.79278758,-15.45063378,-13.23213257,9.150554272,-10.7711378,13.38525474,-0.637622779,22.30169106,-0.589481378,21.16059752,23.48311273,0.952281162,3.808039992,-10.72942133,-8.369888988,0.925723071,-10.41246946,16.67541102,-3.957807399,-3.714679838,4.930818981,-10.74234583,-10.6648965,-11.32378011,-2.576995072,1.51248788,8.654102841,-4.874046906,15.76721157,-30.39986873,-20.20983863,-8.5105207,-8.685680157,-5.576881573,-8.447324303,18.53335737,-25.77639476,-7.49589027,4.632327083,-11.43612974,4.083510169,13.39453487,-0.401371049,3.467889296,10.23091501,3.7317466,7.12777963,3.817826686,-11.54513599,14.31274492,1.803424343,12.72685516,-3.406784296,-5.031186049,17.78075269,1.484923336,-0.003574685,-8.686663632,9.895801307,9.116096221,-48.38689327,-7.312430648,-9.723103953,-8.794132632,-4.598214939,0.73573773,36.41145202,-2.964192386,-13.37957943,1.559740103,-9.199614481,-9.978797908,33.01960766,-0.776712653,18.20465333,16.78248894,-1.440466406,-2.235392436,-0.569362873,68.28687502,117.203603,79.107882,-77.16758159,-27.69791662,47.14588124,-2.853546075,2.512435248,0.069953521,-0.527200544,-0.689443872,-0.086815763
-353.2622419,194.7112892,138.2807722,46.81657554,5.642808003,8.809732178,-1.098890676,-6.869614739,19.92848865,51.29796586,-45.96289205,33.41805681,23.11844659,23.68957036,17.29105943,-4.455656476,-17.40474749,31.40123166,14.59215247,-18.05733909,-13.37910592,-35.2839735,-57.84688986,-38.99275151,-38.79354354,-18.86769096,16.31336511,4.431426866,-86.4531874,43.68248154,-69.93673617,48.33507694,-115.8387468,-1.730098137,10.79297182,118.8905219,9.63619623,11.71724907,100.7807417,47.95506955,63.0694549,-49.69041682,-100.6744383,-6.539508033,-13.45192665,-2.290616951,-6.326540126,62.4352715,29.4921017,-10.18927602,-25.4452913,37.95545744,7.563643666,-11.92957528,39.81121471,-18.95619124,-18.24544998,70.1659566,-37.58098607,-40.97739636,-15.70987874,-56.90872222,41.3047597,-24.88724159,-13.17792007,-25.50105887,22.1125175,-29.1189403,-43.86086938,5.392194302,39.50271169,9.381758568,-1.875109213,-6.077041177,-31.93706302,6.24111873,-17.49184585,-23.42916843,-47.79981052,11.15327921,30.65883738,35.68772302,-7.693276391,-36.38205552,34.45851421,-8.202447372,36.06619492,54.69676333,40.14100544,57.73885884,-21.37014131,-11.78595477,-3.997988081,8.22699391,-23.49992118,18.53143509,-5.619044434,-5.352877301,8.572833328,24.38794915,8.713557436,33.54415548,-0.732704782,36.31657839,-34.98130358,-2.986246771,-2.973099802,-18.63398209,-35.63322372,-16.69264928,7.54876055,14.3756666,12.26790151,2.269455503,-11.17378701,1.265124576,5.21035998,4.741607687,7.491179469,-0.754000785,0.156552795,1.210683867,-4.894001258,-3.618410331,-0.800460157,1.016485531,0.792750523,1.383252674,-0.726395364,2.829442837,-0.350573863,-0.174449717,-0.679749555,-1.654750731,-1.021270826,-0.88990027,-1.065371748,0.070650343,-0.197916124,-0.117953071
-339.5780008,149.0119544,51.10039063,25.20706653,-15.1605248,-48.77675818,20.54213686,-4.780257503,34.55978187,25.06739251,-31.3918584,19.98451953,-17.1708228,-15.69229162,-29.6849291,34.45078777,3.458432366,-15.41031027,-26.30848088,-13.1731666,17.06808845,13.86046485,62.12056714,-11.54602663,22.37333568,2.195851339,-46.12040698,37.74525904,18.25610164,72.33234139,-100.4556232,-56.30478129,46.13013943,13.52159814,-3.417279705,-51.6264754,-96.28752661,-19.08303229,13.62685228,-15.47911953,-108.6049592,-34.64393051,6.337200706,20.41765865,84.88676441,22.95071254,-14.41831618,12.08860726,-31.56923627,-122.6034717,-20.64189281,44.72303939,-46.81615718,86.5485483,94.46215583,-67.31008053,53.43452555,83.89965645,-35.03287146,50.46412363,112.300892,-11.50272787,-26.82752505,58.43239026,15.78101268,-25.65571261,11.57310752,15.58729634,13.09982182,-3.427861387,-23.04230679,27.24262837,-5.553068558,16.11922763,2.470691659,13.47806033,17.64644191,-1.179539342,-19.58672332,-0.838087418,14.22697406,27.63226559,-12.57553787,-9.645352408,-16.01165616,4.216476771,4.823637472,11.18095945,0.152784707,26.79557095,20.66879818,-15.92898319,-8.306481984,-23.40676331,7.359639905,3.562484468,-3.521109543,-4.5134349,-11.97235263,18.54616391,1.682691024,9.885561048,0.714525951,-4.553057273,1.408021666,-0.903151727,5.318504672,-6.282665292,5.907446618,2.695268064,4.960987268,12.88926154,0.122474075,-0.529731309,3.085000809,-4.691162026,1.513227884,6.380417985,4.531149073,-0.346418875,0.750219525,4.750723609,-0.952264658,4.643691886,1.529114303,0.023456428,2.70286496,-0.523157874,-2.186620623,-4.212415952,0.068237434,-1.324184846,2.421984489,1.472283377,-0.151478456,0.884807571,-0.337827702,0.198240722,-0.157069301,0.213909886
-346.6896622,198.5262183,115.9126536,45.88950115,-13.65273202,-19.23081338,35.99224027,1.302302359,52.81230949,66.636576,-56.48117881,44.00431522,-0.239617779,28.22898779,-3.232634215,47.21365156,-9.403073264,-2.191528268,18.51133627,-54.45182424,18.50443652,-24.58161918,84.19739309,-88.19848131,3.414105529,-17.81840176,-5.086114186,-19.26871193,5.51708836,0.327883024,-48.22820635,41.23624573,1.514320801,-3.519780327,-12.27053145,-75.99276082,11.53836171,-1.301769336,-28.5446813,90.80830386,-91.60504673,55.38067339,42.62279062,-71.11200835,-27.13767648,-11.50895647,-11.49951048,15.99750381,5.187296315,159.2831064,35.30568037,55.34805926,1.25279174,-21.36285523,-36.89656343,1.434171789,82.89870312,-21.27133978,-79.57358661,-32.45456724,-21.37321117,1.720915066,25.08792699,-35.663081,61.16232506,-2.650554976,2.774683373,80.07178727,45.14936787,-48.61803562,38.12649429,6.398464311,31.62183996,49.46617976,39.04344103,27.76916354,-31.85521256,-46.18544981,-8.288038382,-36.2231378,13.48469038,-0.465466256,-17.26092663,11.34055519,-14.46601271,-6.649465062,12.21953683,11.95137088,5.586846193,15.56316735,14.59836992,-16.5480579,-16.86363415,8.414916326,13.25823093,9.486046429,1.741695107,4.774573588,8.231101907,-10.17710599,7.05625558,7.538323484,-0.220756797,9.689963693,-2.50764765,1.042870995,-7.91969572,-5.901387029,-7.037046607,1.163069169,20.80078588,-3.171656353,4.542823134,0.356857359,-3.52778926,7.974308351,-0.8952722,-5.675719315,-2.77022969,-1.720005926,-2.520778306,1.852776079,1.70372568,-1.611648935,-0.891249942,-0.947107481,-1.438135103,-1.357789511,-0.116522435,-1.20856052,1.679600539,-1.504783808,0.29056563,0.348790612,0.200806599,0.535760898,-0.45591935,0.304724307,0.218419809,0.129362578
-340.0222139,185.0916352,154.6602295,55.52250128,11.97433758,20.83705824,-25.77747319,-0.488506762,-21.46666821,-13.08122891,22.90507108,-2.879531138,-0.40875829,-3.273405772,-0.685429281,-0.790315515,-6.026716315,7.450560559,3.671060241,-4.822812175,-38.3866044,-17.59815105,10.42567572,-43.26457935,36.30816041,-40.71242049,38.39011822,-3.663177984,-24.2290273,28.97379395,-27.5087248,100.4077658,-59.02960856,23.45730434,-16.057062,-45.95183773,-47.3156908,36.00171576,-108.5925465,-144.4594285,110.417619,29.3022451,12.01095791,107.3171415,3.519281616,17.30188785,-33.2999877,-25.71809419,-18.62935348,-22.14456802,20.11490616,19.40245142,51.34116166,1.526180799,10.83421466,-1.324117745,23.94119444,-5.25493043,-15.33164295,-54.24701061,-14.38223179,-5.177214511,-5.487370512,-17.96977292,-5.43828138,-11.95258324,-37.41763783,-3.038772857,29.72266821,-28.24991718,12.41815719,19.97611245,12.49474291,-10.67753024,10.16381126,35.96794211,3.378890661,-56.1011301,-39.07149823,-22.87762985,-11.72274966,67.6863692,-15.78971599,-25.63591003,-93.67076044,-18.26127418,-22.42664621,-19.18333386,-44.50929565,-47.38138906,12.37775634,30.22401565,22.3040846,11.65090484,12.65669365,-15.64411006,-19.4451283,-12.09918669,-29.52264161,50.92684108,21.01578956,32.74783681,9.630440757,-15.3487342,-1.036454125,1.253306561,23.63412677,-8.837161827,-3.568669986,-7.64714824,-40.11570991,-0.841558267,-2.06220432,-2.182301407,7.664745382,-6.476834259,-2.880130169,-3.805077036,-0.168931203,1.911220538,0.305704898,-1.022873003,-0.597760407,3.622255517,0.520803285,-0.246388078,-1.439375172,-0.034401154,3.121927742,-0.494445728,3.117818729,-1.814099799,1.632863557,1.227704592,-0.487641551,1.242148063,0.918978879,-0.704860047,-0.115472463,0.336665139
-343.1408656,183.2473986,45.71873343,-25.6803274,32.19056912,58.83189657,26.77304922,14.29155118,0.034539033,-34.90297354,-20.88826747,-59.46742876,-9.120525807,-1.508539108,-6.515309418,-5.031736245,10.80769084,-12.32200265,-10.6228648,39.76064559,70.51601394,39.7828769,33.08731974,-76.14436569,19.69729332,-0.23486146,9.734002699,-5.925688321,65.20091533,-56.08030956,40.45067592,24.33514364,2.764738787,23.06618424,-48.54179095,-103.3329291,-14.19151035,25.98160339,70.92576579,13.37704471,16.1913955,-24.1783294,36.28717521,-32.25512141,-81.15404982,8.305036603,-34.92121682,31.46085393,-65.14560564,-23.65249777,-55.50673126,-55.17894918,7.804466662,-18.5886505,21.09610018,8.027028449,-107.0512264,12.29294009,40.28947036,-1.0177415,-7.789142632,-0.300491109,41.74729921,1.743196148,-12.54146558,10.13814799,-25.54255155,7.31383429,-32.01931493,-7.202805516,-41.81674773,-39.39479123,94.57452786,-34.49995722,-7.136505685,-58.99240574,-25.76889338,-16.46854361,-33.42568981,-37.02627893,8.339275547,82.01883793,-24.38270156,-28.06815002,-57.92100278,-17.49456795,-2.029119157,15.15432831,38.46305237,94.76264493,15.28640769,-44.01698014,-14.8917657,-45.93892223,27.0558994,16.05346409,9.119662646,4.727170515,2.613463559,-10.75584865,-0.811047035,-18.9504318,-0.539386463,-21.25678776,4.935650452,-4.355655736,0.504103506,13.06787007,12.73441372,14.95763098,-3.206116385,4.126309826,-10.06267471,-1.198643754,3.287407108,1.469999972,-2.0471169,-3.266728945,3.338792501,0.980795233,-2.293015981,0.296084922,2.188269285,0.004309423,0.187281714,-0.801512442,0.158860419,-1.521749626,1.720624905,-3.346284243,1.889286458,0.035299968,1.604492797,0.060596351,0.726178671,0.455574407,0.529222291,-0.499653992,-0.233165285,0.601399962
-342.0589255,205.6678565,172.492777,58.66663297,10.92946455,18.42376214,-25.11937764,12.0110922,-23.58217687,-23.7081963,28.22059875,-4.295112402,-16.33096972,3.947344081,5.505921488,-11.34406662,-10.04495588,12.21185691,29.22262729,-1.730836739,29.75860554,-42.95380931,20.6733602,-3.356603726,21.30484105,-29.68771478,-1.231572935,-9.86436939,-5.372112663,-21.50428674,25.01151475,-13.55205136,46.38873109,-11.7446344,-11.5980033,-14.08460109,1.643173198,5.946749811,23.16223442,-38.48424313,25.50068523,44.38307969,-23.37850037,69.8562635,17.67295253,24.92026645,19.53043223,-43.12952623,42.19945895,12.38443502,16.78326285,-28.41952153,-21.87269373,15.12529858,28.40218601,7.924380851,-38.78767048,8.99049849,30.50459215,-57.95564453,87.91897298,-2.127620461,60.70050826,-28.03413211,-37.55536761,-17.01555962,38.36135069,-64.82287313,37.05272838,20.95941446,36.1390565,-32.34148958,-25.75584981,25.95878586,90.22890266,40.84194998,81.71887784,-84.40675381,58.99769599,-103.7903722,-54.67705847,-52.25738397,1.976707465,-5.748033296,67.57093234,36.4176723,12.92526256,-10.7456837,-7.994902617,64.02951716,24.42831274,-40.652424,-18.46090943,-5.330224786,20.83761667,22.84499956,2.599579074,9.126319958,46.23852889,-46.9584275,-30.73787205,-23.51865516,-7.166221429,16.47698587,-9.221279612,14.713467,-11.10822146,-3.96719813,-16.21016978,-8.730369246,1.611071024,7.138022945,11.56264022,1.978740267,-1.838617187,-1.342773437,2.182233714,5.744743429,-2.938177399,-0.626579959,1.449406635,0.500517495,-0.199299526,-3.573772905,-1.380532698,1.469540064,-0.890784979,0.235388562,-3.053009496,1.497272984,-1.070999196,3.119570035,-2.636160567,-0.496152679,0.382461176,0.169551822,0.32229644,-0.095297416,0.161454207,0.282286314
-357.0701915,-178.6039997,-21.46698238,64.51790866,-8.776017408,65.1765778,-46.21826876,55.53116987,-47.47904619,28.51059982,-30.25924189,-10.31367313,-24.7308926,-90.93544622,41.44702147,97.36656564,-30.96586379,45.74189686,45.06695869,31.0423555,1.079007561,2.765714977,0.964931707,-0.154367145,0.050185344,-8.987224437,11.83115768,-10.73036363,9.350310554,14.20762077,11.36051762,-29.00821647,-19.87200214,0.572353213,16.07014661,2.198915293,11.17493904,13.58949531,-18.82315316,24.22613501,5.818691424,14.39063911,-7.1283211,-7.659261151,-9.225414842,3.261586179,4.491434401,-5.2878577,-37.89848311,-20.97469089,-21.60885441,-3.158482459,-23.022084,-28.76953942,5.474047145,-5.001912704,8.126126769,-6.032883637,10.14450304,9.067943618,-5.990783695,-10.56350128,-11.43263407,-19.87625724,-6.347775194,-13.22805708,11.50157091,-7.802158873,18.42024252,6.752858317,-2.021255655,-7.031573017,-0.588917927,20.01125485,6.001951708,24.18027749,-17.51376988,-13.49672925,-12.06021385,-2.17075088,6.173374391,0.000367712,-19.86810285,14.2973315,2.936688481,2.230150753,-12.15263282,-7.749231274,7.735159757,-12.23761754,4.21580388,-6.756299494,-4.416798588,3.109086735,5.312456946,9.16141524,8.952591911,-6.989070717,0.845090722,-8.283166521,-13.15740636,14.90697663,7.609024893,-24.30539413,-2.810767254,-16.14658263,-11.22127249,3.679511569,-17.46738477,19.85359029,-3.448858921,5.842795871,0.918410151,2.006641604,-31.3412536,-16.01659188,-28.97158866,29.79356482,25.45096439,32.44772643,6.426002414,-37.1912176,-91.30636088,96.22348142,-42.77303352,1.265988742,134.2261393,-53.89275407,3.161874166,-29.21123368,2.524335887,-25.7431648,-52.41312807,-5.961560567,2.771418821,-12.27301263,-1.098418286,-2.374805825,1.634739627,0.616860162
